DATE,REPORTTPYE,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed
5/29/2016 13:00,FM-12,59,83,7
5/29/2016 13:34,FM-16,59,82,10
5/29/2016 13:54,FM-15,59,83,9
5/29/2016 14:06,FM-16,59,82,10
5/29/2016 14:54,FM-15,58,84,10
5/29/2016 15:54,FM-15,57,83,9
5/29/2016 16:00,FM-12,57,83,9
5/29/2016 16:54,FM-15,56,87,9
5/29/2016 17:54,FM-15,55,90,9
5/29/2016 18:54,FM-15,54,90,7
5/29/2016 19:00,FM-12,54,90,7
5/29/2016 19:54,FM-15,54,93,6
5/29/2016 20:54,FM-15,54,90,5
5/29/2016 21:54,FM-15,53,96,6
5/29/2016 22:00,FM-12,53,96,6
5/29/2016 22:52,FM-16,54,94,5
5/29/2016 22:54,FM-15,53,96,5
5/29/2016 22:59,FM-16,54,94,3
5/29/2016 23:54,FM-15,53,96,0
5/29/2016 23:59,SOD,NA,NA,NA
5/30/2016 0:54,FM-15,53,96,3
5/30/2016 1:00,FM-12,53,96,3
5/30/2016 1:43,FM-16,52,100,3
5/30/2016 1:54,FM-15,53,96,3
5/30/2016 2:54,FM-15,53,96,3
5/30/2016 3:03,FM-16,54,94,0
5/30/2016 3:54,FM-15,54,93,5
5/30/2016 4:00,FM-12,54,93,5
5/30/2016 4:32,FM-16,54,100,0
5/30/2016 4:39,FM-16,54,100,0
5/30/2016 4:44,FM-16,54,100,3
5/30/2016 4:47,FM-16,54,100,0
5/30/2016 4:52,FM-16,54,100,5
5/30/2016 4:54,FM-15,54,97,0
5/30/2016 5:02,FM-16,54,100,0
5/30/2016 5:08,FM-16,54,100,0
5/30/2016 5:23,FM-16,54,94,0
5/30/2016 5:38,FM-16,54,94,5
5/30/2016 5:54,FM-15,54,93,3
5/30/2016 6:07,FM-16,54,94,0
5/30/2016 6:50,FM-16,54,100,0
5/30/2016 6:54,FM-15,54,97,3
5/30/2016 7:00,FM-12,54,97,3
5/30/2016 7:23,FM-16,54,100,3
5/30/2016 7:54,FM-15,55,96,5
5/30/2016 8:06,FM-16,55,94,3
5/30/2016 8:14,FM-16,55,94,3
5/30/2016 8:52,FM-16,55,100,3
5/30/2016 8:54,FM-15,56,97,3
5/30/2016 9:09,FM-16,55,100,0
5/30/2016 9:20,FM-16,57,94,3
5/30/2016 9:52,FM-16,57,94,3
5/30/2016 9:54,FM-15,58,93,3
5/30/2016 10:00,FM-12,58,93,3
5/30/2016 10:16,FM-16,57,94,3
5/30/2016 10:39,FM-16,55,100,7
5/30/2016 10:52,FM-16,55,100,6
5/30/2016 10:54,FM-15,56,97,5
5/30/2016 11:12,FM-16,57,94,8
5/30/2016 11:44,FM-16,59,94,7
5/30/2016 11:54,FM-15,60,100,7
5/30/2016 12:14,FM-16,61,100,5
5/30/2016 12:24,FM-16,63,94,6
5/30/2016 12:54,FM-15,65,93,0
5/30/2016 13:00,FM-12,65,93,0
5/30/2016 13:45,FM-16,68,88,5
5/30/2016 13:54,FM-15,70,84,3
5/30/2016 14:54,FM-15,75,74,11
5/30/2016 15:54,FM-15,73,81,11
5/30/2016 16:00,FM-12,73,81,11
5/30/2016 16:06,FM-16,72,83,11
5/30/2016 16:54,FM-15,71,90,13
5/30/2016 17:54,FM-15,70,93,9
5/30/2016 18:54,FM-15,70,90,18
5/30/2016 19:00,FM-12,70,90,18
5/30/2016 19:54,FM-15,69,90,13
5/30/2016 20:17,FM-16,70,88,14
5/30/2016 20:54,FM-15,68,93,11
5/30/2016 21:54,FM-15,68,93,14
5/30/2016 22:00,FM-12,68,93,14
5/30/2016 22:54,FM-15,68,93,11
5/30/2016 23:54,FM-15,68,93,11
5/30/2016 23:59,SOD,NA,NA,NA
5/31/2016 0:54,FM-15,68,93,9
5/31/2016 1:00,FM-12,68,93,9
5/31/2016 1:54,FM-15,68,96,13
5/31/2016 2:54,FM-15,71,84,13
5/31/2016 3:54,FM-15,70,87,10
5/31/2016 4:00,FM-12,70,87,10
5/31/2016 4:54,FM-15,70,90,10
5/31/2016 5:54,FM-15,72,82,9
5/31/2016 6:54,FM-15,74,74,9
5/31/2016 7:00,FM-12,74,74,9
5/31/2016 7:54,FM-15,76,60,7
5/31/2016 8:54,FM-15,78,47,15
5/31/2016 9:54,FM-15,80,38,11
5/31/2016 10:00,FM-12,80,38,11
5/31/2016 10:54,FM-15,82,35,10
5/31/2016 11:54,FM-15,84,29,14
5/31/2016 12:54,FM-15,84,29,16
5/31/2016 13:00,FM-12,84,29,16
5/31/2016 13:54,FM-15,85,28,17
5/31/2016 14:54,FM-15,86,29,14
5/31/2016 15:54,FM-15,86,24,13
5/31/2016 16:00,FM-12,86,24,13
5/31/2016 16:54,FM-15,85,26,11
5/31/2016 17:54,FM-15,83,31,8
5/31/2016 18:54,FM-15,82,32,10
5/31/2016 19:00,FM-12,82,32,10
5/31/2016 19:54,FM-15,80,35,9
5/31/2016 20:54,FM-15,78,39,10
5/31/2016 21:54,FM-15,76,42,11
5/31/2016 22:00,FM-12,76,42,11
5/31/2016 22:54,FM-15,76,40,10
5/31/2016 23:54,FM-15,73,44,10
5/31/2016 23:59,SOD,NA,NA,NA
6/1/2016 0:54,FM-15,71,49,5
6/1/2016 1:00,FM-12,71,49,5
6/1/2016 1:54,FM-15,68,57,7
6/1/2016 2:54,FM-15,65,63,8
6/1/2016 3:54,FM-15,65,63,5
6/1/2016 4:00,FM-12,65,63,5
6/1/2016 4:54,FM-15,64,68,5
6/1/2016 5:54,FM-15,68,59,8
6/1/2016 6:54,FM-15,69,59,13
6/1/2016 7:00,FM-12,69,59,13
6/1/2016 7:54,FM-15,70,57,13
6/1/2016 8:54,FM-15,70,59,13
6/1/2016 9:54,FM-15,69,63,13
6/1/2016 10:00,FM-12,69,63,13
6/1/2016 10:54,FM-15,68,63,17
6/1/2016 11:54,FM-15,67,66,16
6/1/2016 12:54,FM-15,65,73,14
6/1/2016 13:00,FM-12,65,73,14
6/1/2016 13:54,FM-15,64,73,13
6/1/2016 14:54,FM-15,63,75,11
6/1/2016 15:54,FM-15,62,78,14
6/1/2016 16:00,FM-12,62,78,14
6/1/2016 16:54,FM-15,60,78,13
6/1/2016 17:54,FM-15,59,78,11
6/1/2016 18:54,FM-15,59,75,8
6/1/2016 19:00,FM-12,59,75,8
6/1/2016 19:54,FM-15,58,81,5
6/1/2016 20:54,FM-15,58,84,5
6/1/2016 21:54,FM-15,57,87,7
6/1/2016 22:00,FM-12,57,87,7
6/1/2016 22:54,FM-15,57,87,5
6/1/2016 23:54,FM-15,57,90,5
6/1/2016 23:59,SOD,NA,NA,NA
6/2/2016 0:45,FM-16,55,94,6
6/2/2016 0:54,FM-15,56,93,8
6/2/2016 1:00,FM-12,56,93,8
6/2/2016 1:36,FM-16,55,94,5
6/2/2016 1:54,FM-15,57,93,5
6/2/2016 2:54,FM-15,57,90,6
6/2/2016 3:54,FM-15,57,90,7
6/2/2016 4:00,FM-12,57,90,7
6/2/2016 4:54,FM-15,57,90,7
6/2/2016 5:54,FM-15,57,90,9
6/2/2016 6:54,FM-15,57,90,10
6/2/2016 7:00,FM-12,57,90,10
6/2/2016 7:54,FM-15,58,87,9
6/2/2016 8:40,FM-16,59,82,11
6/2/2016 8:54,FM-15,58,84,11
6/2/2016 9:52,FM-16,59,82,9
6/2/2016 9:54,FM-15,59,81,9
6/2/2016 10:00,FM-12,59,81,9
6/2/2016 10:54,FM-15,58,84,8
6/2/2016 11:54,FM-15,60,84,11
6/2/2016 12:54,FM-15,61,81,13
6/2/2016 13:00,FM-12,61,81,13
6/2/2016 13:54,FM-15,61,81,14
6/2/2016 14:39,FM-16,61,83,15
6/2/2016 14:54,FM-15,60,84,15
6/2/2016 15:54,FM-15,58,87,14
6/2/2016 16:00,FM-12,58,87,14
6/2/2016 16:24,FM-16,57,88,10
6/2/2016 16:54,FM-15,58,90,10
6/2/2016 17:26,FM-16,57,94,14
6/2/2016 17:54,FM-15,57,93,13
6/2/2016 18:54,FM-15,57,93,11
6/2/2016 19:00,FM-12,57,93,11
6/2/2016 19:54,FM-15,57,93,11
6/2/2016 20:52,FM-16,57,94,9
6/2/2016 20:54,FM-15,57,93,8
6/2/2016 21:05,FM-16,57,94,10
6/2/2016 21:54,FM-15,57,93,8
6/2/2016 22:00,FM-12,57,93,8
6/2/2016 22:39,FM-16,57,94,7
6/2/2016 22:54,FM-15,57,93,8
6/2/2016 23:54,FM-15,58,93,0
6/2/2016 23:59,SOD,NA,NA,NA
6/3/2016 0:54,FM-15,58,90,7
6/3/2016 1:00,FM-12,58,90,7
6/3/2016 1:54,FM-15,58,93,6
6/3/2016 2:54,FM-15,58,93,3
6/3/2016 3:54,FM-15,58,93,6
6/3/2016 4:00,FM-12,58,93,6
6/3/2016 4:48,FM-16,57,94,8
6/3/2016 4:54,FM-15,57,93,8
6/3/2016 5:54,FM-15,58,93,7
6/3/2016 6:54,FM-15,59,93,7
6/3/2016 7:00,FM-12,59,93,7
6/3/2016 7:54,FM-15,59,93,7
6/3/2016 8:21,FM-16,61,88,8
6/3/2016 8:54,FM-15,61,87,6
6/3/2016 9:54,FM-15,61,87,10
6/3/2016 10:00,FM-12,61,87,10
6/3/2016 10:33,FM-16,63,83,10
6/3/2016 10:54,FM-15,63,84,10
6/3/2016 11:54,FM-15,63,81,11
6/3/2016 12:54,FM-15,64,78,13
6/3/2016 13:00,FM-12,64,78,13
6/3/2016 13:54,FM-15,65,78,13
6/3/2016 14:54,FM-15,65,78,14
6/3/2016 15:54,FM-15,63,81,11
6/3/2016 16:00,FM-12,63,81,11
6/3/2016 16:54,FM-15,67,79,6
6/3/2016 17:54,FM-15,67,79,6
6/3/2016 18:54,FM-15,69,73,8
6/3/2016 19:00,FM-12,69,73,8
6/3/2016 19:54,FM-15,67,79,9
6/3/2016 20:54,FM-15,66,84,7
6/3/2016 21:54,FM-15,66,81,8
6/3/2016 22:00,FM-12,66,81,8
6/3/2016 22:25,FM-16,64,88,6
6/3/2016 22:54,FM-15,64,87,6
6/3/2016 23:13,FM-16,63,94,7
6/3/2016 23:27,FM-16,64,88,6
6/3/2016 23:54,FM-15,65,87,6
6/3/2016 23:59,SOD,NA,NA,NA
6/4/2016 0:30,FM-16,64,88,7
6/4/2016 0:54,FM-15,63,90,5
6/4/2016 1:00,FM-12,63,90,5
6/4/2016 1:07,FM-16,64,88,3
6/4/2016 1:23,FM-16,64,88,5
6/4/2016 1:34,FM-16,64,88,5
6/4/2016 1:54,FM-15,63,90,3
6/4/2016 2:54,FM-15,64,90,6
6/4/2016 3:54,FM-15,65,90,5
6/4/2016 4:00,FM-12,65,90,5
6/4/2016 4:25,FM-16,66,88,6
6/4/2016 4:54,FM-15,67,84,7
6/4/2016 5:54,FM-15,62,90,6
6/4/2016 6:12,FM-16,61,94,6
6/4/2016 6:54,FM-15,62,90,5
6/4/2016 7:00,FM-12,62,90,5
6/4/2016 7:54,FM-15,64,90,6
6/4/2016 8:26,FM-16,66,83,5
6/4/2016 8:54,FM-15,65,84,8
6/4/2016 9:54,FM-15,67,81,7
6/4/2016 10:00,FM-12,67,81,7
6/4/2016 10:54,FM-15,69,78,7
6/4/2016 11:12,FM-16,68,83,8
6/4/2016 11:54,FM-15,68,78,8
6/4/2016 12:47,FM-16,64,88,11
6/4/2016 12:54,FM-15,65,84,9
6/4/2016 13:00,FM-12,65,84,9
6/4/2016 13:54,FM-15,64,84,10
6/4/2016 14:54,FM-15,63,87,8
6/4/2016 15:54,FM-15,64,84,8
6/4/2016 16:00,FM-12,64,84,8
6/4/2016 16:54,FM-15,64,84,8
6/4/2016 17:54,FM-15,66,81,3
6/4/2016 18:54,FM-15,67,73,3
6/4/2016 19:00,FM-12,67,73,3
6/4/2016 19:54,FM-15,65,78,5
6/4/2016 20:54,FM-15,67,79,6
6/4/2016 21:54,FM-15,67,87,7
6/4/2016 22:00,FM-12,67,87,7
6/4/2016 22:54,FM-15,67,84,8
6/4/2016 23:54,FM-15,67,84,6
6/4/2016 23:59,SOD,NA,NA,NA
6/5/2016 0:54,FM-15,65,87,6
6/5/2016 1:00,FM-12,65,87,6
6/5/2016 1:54,FM-15,63,93,5
6/5/2016 2:54,FM-15,63,93,5
6/5/2016 3:54,FM-15,62,93,5
6/5/2016 4:00,FM-12,62,93,5
6/5/2016 4:54,FM-15,63,97,5
6/5/2016 5:54,FM-15,64,93,7
6/5/2016 6:19,FM-16,64,94,7
6/5/2016 6:54,FM-15,65,93,3
6/5/2016 7:00,FM-12,65,93,3
6/5/2016 7:11,FM-16,64,94,3
6/5/2016 7:54,FM-15,65,93,5
6/5/2016 8:43,FM-16,63,100,7
6/5/2016 8:54,FM-15,63,93,7
6/5/2016 9:25,FM-16,64,94,7
6/5/2016 9:54,FM-15,65,93,7
6/5/2016 10:00,FM-12,65,93,7
6/5/2016 10:30,FM-16,63,100,8
6/5/2016 10:54,FM-15,63,93,9
6/5/2016 11:15,FM-16,64,94,10
6/5/2016 11:54,FM-15,62,96,13
6/5/2016 12:54,FM-15,63,93,11
6/5/2016 13:00,FM-12,63,93,11
6/5/2016 13:36,FM-16,64,94,8
6/5/2016 13:54,FM-15,64,90,8
6/5/2016 14:10,FM-16,63,94,7
6/5/2016 14:54,FM-15,63,90,9
6/5/2016 15:22,FM-16,61,94,13
6/5/2016 15:31,FM-16,61,88,13
6/5/2016 15:38,FM-16,61,88,14
6/5/2016 15:52,FM-16,61,88,14
6/5/2016 15:54,FM-15,60,93,11
6/5/2016 16:00,FM-12,60,93,11
6/5/2016 16:03,FM-16,61,94,13
6/5/2016 16:35,FM-16,61,94,8
6/5/2016 16:39,FM-16,61,94,9
6/5/2016 16:54,FM-15,61,93,10
6/5/2016 17:06,FM-16,61,100,9
6/5/2016 17:22,FM-16,61,100,7
6/5/2016 17:38,FM-16,63,94,9
6/5/2016 17:46,FM-16,63,94,9
6/5/2016 17:54,FM-15,62,96,9
6/5/2016 17:56,FM-16,63,94,9
6/5/2016 18:07,FM-16,61,100,7
6/5/2016 18:45,FM-16,63,94,7
6/5/2016 18:54,FM-15,62,100,7
6/5/2016 19:00,FM-12,62,100,7
6/5/2016 19:03,FM-16,64,94,10
6/5/2016 19:54,FM-15,67,97,13
6/5/2016 20:54,FM-15,67,93,20
6/5/2016 20:56,FM-16,66,94,11
6/5/2016 21:04,FM-16,66,94,7
6/5/2016 21:54,FM-15,63,93,10
6/5/2016 22:00,FM-12,63,93,10
6/5/2016 22:36,FM-16,66,94,8
6/5/2016 22:49,FM-16,66,88,11
6/5/2016 22:54,FM-15,66,90,10
6/5/2016 23:54,FM-15,66,87,7
6/5/2016 23:59,SOD,NA,NA,NA
6/6/2016 0:22,FM-16,64,94,6
6/6/2016 0:32,FM-16,64,94,6
6/6/2016 0:52,FM-16,64,94,5
6/6/2016 0:54,FM-15,65,93,3
6/6/2016 1:00,FM-12,65,93,3
6/6/2016 1:27,FM-16,66,88,9
6/6/2016 1:54,FM-15,66,90,9
6/6/2016 2:54,FM-15,67,87,7
6/6/2016 3:37,FM-16,66,88,6
6/6/2016 3:54,FM-15,66,90,7
6/6/2016 4:00,FM-12,66,90,7
6/6/2016 4:19,FM-16,64,94,6
6/6/2016 4:54,FM-15,66,90,7
6/6/2016 5:52,FM-16,66,94,7
6/6/2016 5:54,FM-15,67,91,6
6/6/2016 6:19,FM-16,68,83,9
6/6/2016 6:54,FM-15,69,81,13
6/6/2016 7:00,FM-12,69,81,13
6/6/2016 7:54,FM-15,73,71,7
6/6/2016 8:54,FM-15,75,64,11
6/6/2016 9:54,FM-15,77,54,13
6/6/2016 10:00,FM-12,77,54,13
6/6/2016 10:54,FM-15,78,50,11
6/6/2016 11:54,FM-15,79,47,10
6/6/2016 12:54,FM-15,81,41,14
6/6/2016 13:00,FM-12,81,41,14
6/6/2016 13:54,FM-15,82,38,13
6/6/2016 14:54,FM-15,83,36,16
6/6/2016 15:54,FM-15,82,35,13
6/6/2016 16:00,FM-12,82,35,13
6/6/2016 16:54,FM-15,82,34,15
6/6/2016 17:54,FM-15,80,42,15
6/6/2016 18:54,FM-15,79,42,10
6/6/2016 19:00,FM-12,79,42,10
6/6/2016 19:54,FM-15,75,48,9
6/6/2016 20:54,FM-15,73,57,9
6/6/2016 21:54,FM-15,72,64,13
6/6/2016 22:00,FM-12,72,64,13
6/6/2016 22:54,FM-15,71,66,11
6/6/2016 23:54,FM-15,69,70,11
6/6/2016 23:59,SOD,NA,NA,NA
6/7/2016 0:54,FM-15,68,73,6
6/7/2016 1:00,FM-12,68,73,6
6/7/2016 1:54,FM-15,66,78,8
6/7/2016 2:54,FM-15,64,84,5
6/7/2016 3:54,FM-15,64,87,5
6/7/2016 4:00,FM-12,64,87,5
6/7/2016 4:54,FM-15,65,87,6
6/7/2016 5:54,FM-15,67,84,5
6/7/2016 6:54,FM-15,70,76,7
6/7/2016 7:00,FM-12,70,76,7
6/7/2016 7:54,FM-15,73,71,3
6/7/2016 8:54,FM-15,76,64,9
6/7/2016 9:54,FM-15,77,64,7
6/7/2016 10:00,FM-12,77,64,7
6/7/2016 10:54,FM-15,79,60,11
6/7/2016 11:54,FM-15,82,55,21
6/7/2016 12:54,FM-15,81,58,15
6/7/2016 13:00,FM-12,81,58,15
6/7/2016 13:54,FM-15,84,49,7
6/7/2016 14:54,FM-15,85,37,14
6/7/2016 15:54,FM-15,84,32,18
6/7/2016 16:00,FM-12,84,32,18
6/7/2016 16:54,FM-15,84,30,10
6/7/2016 17:20,FM-16,82,40,14
6/7/2016 17:54,FM-15,80,44,10
6/7/2016 18:08,FM-16,79,45,13
6/7/2016 18:46,FM-16,77,44,6
6/7/2016 18:54,FM-15,72,64,8
6/7/2016 19:00,FM-12,72,64,8
6/7/2016 19:13,FM-16,72,65,7
6/7/2016 19:52,FM-16,70,64,8
6/7/2016 19:54,FM-15,69,66,9
6/7/2016 20:54,FM-15,66,78,7
6/7/2016 21:11,FM-16,66,73,8
6/7/2016 21:54,FM-15,66,70,8
6/7/2016 22:00,FM-12,66,70,8
6/7/2016 22:54,FM-15,65,73,11
6/7/2016 23:54,FM-15,64,75,11
6/7/2016 23:59,SOD,NA,NA,NA
6/8/2016 0:54,FM-15,63,73,11
6/8/2016 1:00,FM-12,63,73,11
6/8/2016 1:54,FM-15,62,73,10
6/8/2016 2:54,FM-15,60,72,13
6/8/2016 3:54,FM-15,60,70,16
6/8/2016 4:00,FM-12,60,70,16
6/8/2016 4:54,FM-15,60,70,11
6/8/2016 5:54,FM-15,62,65,15
6/8/2016 6:54,FM-15,64,58,17
6/8/2016 7:00,FM-12,64,58,17
6/8/2016 7:54,FM-15,67,51,14
6/8/2016 8:54,FM-15,69,44,15
6/8/2016 9:54,FM-15,70,46,13
6/8/2016 10:00,FM-12,70,46,13
6/8/2016 10:54,FM-15,71,42,18
6/8/2016 11:54,FM-15,71,41,15
6/8/2016 12:54,FM-15,72,43,16
6/8/2016 13:00,FM-12,72,43,16
6/8/2016 13:54,FM-15,72,40,10
6/8/2016 14:54,FM-15,72,41,15
6/8/2016 15:54,FM-15,68,45,21
6/8/2016 16:00,FM-12,68,45,21
6/8/2016 16:54,FM-15,66,47,22
6/8/2016 17:54,FM-15,66,52,17
6/8/2016 18:54,FM-15,65,52,18
6/8/2016 19:00,FM-12,65,52,18
6/8/2016 19:54,FM-15,63,52,17
6/8/2016 20:54,FM-15,61,56,16
6/8/2016 21:54,FM-15,59,60,15
6/8/2016 22:00,FM-12,59,60,15
6/8/2016 22:54,FM-15,58,60,20
6/8/2016 23:54,FM-15,57,60,17
6/8/2016 23:59,SOD,NA,NA,NA
6/9/2016 0:54,FM-15,56,62,11
6/9/2016 1:00,FM-12,56,62,11
6/9/2016 1:54,FM-15,55,64,15
6/9/2016 2:54,FM-15,54,67,15
6/9/2016 3:54,FM-15,54,67,17
6/9/2016 4:00,FM-12,54,67,17
6/9/2016 4:54,FM-15,55,62,14
6/9/2016 5:54,FM-15,56,65,13
6/9/2016 6:54,FM-15,58,60,13
6/9/2016 7:00,FM-12,58,60,13
6/9/2016 7:54,FM-15,60,53,23
6/9/2016 8:54,FM-15,62,44,25
6/9/2016 9:54,FM-15,64,41,22
6/9/2016 10:00,FM-12,64,41,22
6/9/2016 10:54,FM-15,65,39,22
6/9/2016 11:54,FM-15,67,36,21
6/9/2016 12:54,FM-15,67,37,22
6/9/2016 13:00,FM-12,67,37,22
6/9/2016 13:54,FM-15,67,39,22
6/9/2016 14:54,FM-15,67,37,20
6/9/2016 15:54,FM-15,67,37,22
6/9/2016 16:00,FM-12,67,37,22
6/9/2016 16:54,FM-15,66,39,16
6/9/2016 17:54,FM-15,65,39,21
6/9/2016 18:54,FM-15,63,41,21
6/9/2016 19:00,FM-12,63,41,21
6/9/2016 19:54,FM-15,62,44,14
6/9/2016 20:54,FM-15,61,46,11
6/9/2016 21:54,FM-15,60,44,11
6/9/2016 22:00,FM-12,60,44,11
6/9/2016 22:54,FM-15,59,46,17
6/9/2016 23:54,FM-15,58,46,15
6/9/2016 23:59,SOD,NA,NA,NA
6/10/2016 0:54,FM-15,57,47,10
6/10/2016 1:00,FM-12,57,47,10
6/10/2016 1:54,FM-15,56,51,11
6/10/2016 2:54,FM-15,56,53,10
6/10/2016 3:54,FM-15,56,51,11
6/10/2016 4:00,FM-12,56,51,11
6/10/2016 4:54,FM-15,56,53,14
6/10/2016 5:54,FM-15,56,55,13
6/10/2016 6:54,FM-15,58,56,18
6/10/2016 7:00,FM-12,58,56,18
6/10/2016 7:54,FM-15,60,52,17
6/10/2016 8:54,FM-15,61,50,14
6/10/2016 9:54,FM-15,63,47,14
6/10/2016 10:00,FM-12,63,47,14
6/10/2016 10:54,FM-15,65,45,8
6/10/2016 11:54,FM-15,67,44,13
6/10/2016 12:54,FM-15,67,42,8
6/10/2016 13:00,FM-12,67,42,8
6/10/2016 13:54,FM-15,68,42,11
6/10/2016 14:54,FM-15,70,41,13
6/10/2016 15:54,FM-15,72,40,17
6/10/2016 16:00,FM-12,72,40,17
6/10/2016 16:54,FM-15,70,41,15
6/10/2016 17:54,FM-15,71,39,10
6/10/2016 18:54,FM-15,63,58,7
6/10/2016 19:00,FM-12,63,58,7
6/10/2016 19:54,FM-15,64,54,0
6/10/2016 20:54,FM-15,60,72,7
6/10/2016 21:54,FM-15,59,75,8
6/10/2016 22:00,FM-12,59,75,8
6/10/2016 22:54,FM-15,58,78,8
6/10/2016 23:54,FM-15,57,81,7
6/10/2016 23:59,SOD,NA,NA,NA
6/11/2016 0:54,FM-15,57,81,7
6/11/2016 1:00,FM-12,57,81,7
6/11/2016 1:54,FM-15,59,78,0
6/11/2016 2:54,FM-15,56,81,0
6/11/2016 3:54,FM-15,56,87,0
6/11/2016 4:00,FM-12,56,87,0
6/11/2016 4:54,FM-15,55,96,3
6/11/2016 5:54,FM-15,57,87,3
6/11/2016 6:54,FM-15,59,87,3
6/11/2016 7:00,FM-12,59,87,3
6/11/2016 7:54,FM-15,62,78,6
6/11/2016 8:54,FM-15,62,75,5
6/11/2016 9:54,FM-15,63,75,6
6/11/2016 10:00,FM-12,63,75,6
6/11/2016 10:54,FM-15,67,55,8
6/11/2016 11:54,FM-15,68,45,6
6/11/2016 12:54,FM-15,64,63,15
6/11/2016 13:00,FM-12,64,63,15
6/11/2016 13:54,FM-15,63,70,13
6/11/2016 14:54,FM-15,61,72,16
6/11/2016 15:54,FM-15,61,81,13
6/11/2016 16:00,FM-12,61,81,13
6/11/2016 16:35,FM-16,63,77,13
6/11/2016 16:54,FM-15,62,84,13
6/11/2016 17:54,FM-15,63,84,9
6/11/2016 18:54,FM-15,63,87,14
6/11/2016 19:00,FM-12,63,87,14
6/11/2016 19:54,FM-15,63,87,10
6/11/2016 20:54,FM-15,63,87,7
6/11/2016 21:54,FM-15,62,90,5
6/11/2016 22:00,FM-12,62,90,5
6/11/2016 22:54,FM-15,65,87,0
6/11/2016 23:54,FM-15,64,87,6
6/11/2016 23:59,SOD,NA,NA,NA
6/12/2016 0:54,FM-15,66,84,6
6/12/2016 1:00,FM-12,66,84,6
6/12/2016 1:54,FM-15,64,87,5
6/12/2016 2:54,FM-15,64,90,8
6/12/2016 3:54,FM-15,65,87,9
6/12/2016 4:00,FM-12,65,87,9
6/12/2016 4:54,FM-15,66,87,13
6/12/2016 5:54,FM-15,71,71,16
6/12/2016 6:54,FM-15,73,69,18
6/12/2016 7:00,FM-12,73,69,18
6/12/2016 7:54,FM-15,77,50,20
6/12/2016 8:54,FM-15,79,41,20
6/12/2016 9:54,FM-15,78,42,20
6/12/2016 10:00,FM-12,78,42,20
6/12/2016 10:54,FM-15,77,40,21
6/12/2016 11:54,FM-15,75,41,22
6/12/2016 12:54,FM-15,76,39,20
6/12/2016 13:00,FM-12,76,39,20
6/12/2016 13:54,FM-15,71,39,22
6/12/2016 14:54,FM-15,68,39,31
6/12/2016 15:54,FM-15,65,43,21
6/12/2016 16:00,FM-12,65,43,21
6/12/2016 16:54,FM-15,64,45,18
6/12/2016 17:54,FM-15,61,48,23
6/12/2016 18:54,FM-15,58,51,20
6/12/2016 19:00,FM-12,58,51,20
6/12/2016 19:54,FM-15,58,53,17
6/12/2016 20:54,FM-15,57,53,14
6/12/2016 21:54,FM-15,56,53,20
6/12/2016 22:00,FM-12,56,53,20
6/12/2016 22:54,FM-15,55,55,17
6/12/2016 23:54,FM-15,55,55,18
6/12/2016 23:59,SOD,NA,NA,NA
6/13/2016 0:54,FM-15,54,62,16
6/13/2016 1:00,FM-12,54,62,16
6/13/2016 1:54,FM-15,54,64,16
6/13/2016 2:54,FM-15,54,67,13
6/13/2016 3:54,FM-15,54,69,17
6/13/2016 4:00,FM-12,54,69,17
6/13/2016 4:54,FM-15,56,67,16
6/13/2016 5:54,FM-15,59,62,15
6/13/2016 6:54,FM-15,62,58,13
6/13/2016 7:00,FM-12,62,58,13
6/13/2016 7:54,FM-15,65,52,21
6/13/2016 8:54,FM-15,66,50,17
6/13/2016 9:54,FM-15,67,47,21
6/13/2016 10:00,FM-12,67,47,21
6/13/2016 10:54,FM-15,69,44,18
6/13/2016 11:54,FM-15,71,42,26
6/13/2016 12:54,FM-15,69,44,16
6/13/2016 13:00,FM-12,69,44,16
6/13/2016 13:54,FM-15,71,44,21
6/13/2016 14:54,FM-15,71,42,22
6/13/2016 15:54,FM-15,71,44,15
6/13/2016 16:00,FM-12,71,44,15
6/13/2016 16:54,FM-15,70,44,18
6/13/2016 17:54,FM-15,69,44,14
6/13/2016 18:54,FM-15,69,45,13
6/13/2016 19:00,FM-12,69,45,13
6/13/2016 19:54,FM-15,68,49,16
6/13/2016 20:54,FM-15,66,52,16
6/13/2016 21:54,FM-15,64,52,13
6/13/2016 22:00,FM-12,64,52,13
6/13/2016 22:54,FM-15,62,56,15
6/13/2016 23:54,FM-15,60,60,14
6/13/2016 23:59,SOD,NA,NA,NA
6/14/2016 0:54,FM-15,59,60,13
6/14/2016 1:00,FM-12,59,60,13
6/14/2016 1:54,FM-15,58,62,14
6/14/2016 2:54,FM-15,57,62,14
6/14/2016 3:54,FM-15,56,65,11
6/14/2016 4:54,FM-15,56,65,10
6/14/2016 5:54,FM-15,58,60,13
6/14/2016 6:54,FM-15,61,56,15
6/14/2016 7:00,FM-12,61,56,15
6/14/2016 7:54,FM-15,64,52,14
6/14/2016 8:54,FM-15,66,49,16
6/14/2016 9:54,FM-15,69,42,21
6/14/2016 10:00,FM-12,69,42,21
6/14/2016 10:54,FM-15,71,36,18
6/14/2016 11:07,FM-16,72,36,16
6/14/2016 11:54,FM-15,73,34,15
6/14/2016 12:54,FM-15,75,33,16
6/14/2016 13:00,FM-12,75,33,16
6/14/2016 13:54,FM-15,77,30,15
6/14/2016 14:54,FM-15,78,29,18
